object_path,asset_name,asset_class_path,generated_class_path,parent_class_path,native_parent_class_path,blueprint_kind,identity_status,identity_confidence,capture_exists,evidence_freshness,descendant_count,referencer_count,component_reuse_count,cross_domain_reference_count,registry_usage_count,native_call_count,unresolved_native_call_count,query_hit_count,existing_report_count,provisional_tier,provisional_reasons_json
/Game/PrimalEarth/CoreBlueprints/PlayerPawnTest.PlayerPawnTest,PlayerPawnTest,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/PlayerPawnTest.PlayerPawnTest_C,/Script/ShooterGame.ShooterCharacter,/Script/ShooterGame.ShooterCharacter,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,8,96,0,15,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreBlueprints/PlayerPawnTest_Female.PlayerPawnTest_Female,PlayerPawnTest_Female,/Script/Engine.Blueprint,/Game/PrimalEarth/CoreBlueprints/PlayerPawnTest_Female.PlayerPawnTest_Female_C,/Game/PrimalEarth/CoreBlueprints/PlayerPawnTest_Child.PlayerPawnTest_Child_C,/Script/ShooterGame.ShooterCharacter,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,2,674,0,15,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/CoreMaterials/Functions/Colorization/Ark-Colorization_6Channel_VT.Ark-Colorization_6Channel_VT,Ark-Colorization_6Channel_VT,/Script/Engine.MaterialFunction,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,656,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Dinos/Ankylo/Ankylo_Character_BP.Ankylo_Character_BP,Ankylo_Character_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/Ankylo/Ankylo_Character_BP.Ankylo_Character_BP_C,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP.Dino_Character_BP_C,/Script/ShooterGame.PrimalDinoCharacter,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,7,78,0,15,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Dinos/Direwolf/Direwolf_Character_BP.Direwolf_Character_BP,Direwolf_Character_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/Direwolf/Direwolf_Character_BP.Direwolf_Character_BP_C,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP_Pack.Dino_Character_BP_Pack_C,/Script/ShooterGame.PrimalDinoCharacter,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,16,51,0,15,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Dinos/Dodo/Dodo_Character_BP.Dodo_Character_BP,Dodo_Character_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/Dodo/Dodo_Character_BP.Dodo_Character_BP_C,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP.Dino_Character_BP_C,/Script/ShooterGame.PrimalDinoCharacter,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,14,102,0,15,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Dinos/Saber/Saber_Character_BP.Saber_Character_BP,Saber_Character_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/Saber/Saber_Character_BP.Saber_Character_BP_C,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP.Dino_Character_BP_C,/Script/ShooterGame.PrimalDinoCharacter,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,12,56,0,15,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Dinos/Stego/Stego_Character_BP.Stego_Character_BP,Stego_Character_BP,/Script/Engine.Blueprint,/Game/PrimalEarth/Dinos/Stego/Stego_Character_BP.Stego_Character_BP_C,/Game/PrimalEarth/CoreBlueprints/Dino_Character_BP.Dino_Character_BP_C,/Script/ShooterGame.PrimalDinoCharacter,BPTYPE_Normal,EXTRACTED,HIGH,0,NOT_AVAILABLE,17,126,0,15,0,0,0,,,1,"[""has_descendants"",""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Effects/Textures/Generic/Noise_Soft_1024.Noise_Soft_1024,Noise_Soft_1024,/Script/Engine.Texture2D,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,114,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Effects/Textures/Generic/cloudNoise_Soft_VDM.cloudNoise_Soft_VDM,cloudNoise_Soft_VDM,/Script/Engine.Texture2D,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,281,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/General/GreyTexture_Masks_VT.GreyTexture_Masks_VT,GreyTexture_Masks_VT,/Script/Engine.Texture2D,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,745,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Human/Male/Animations/TPV_NoWeapon_Dismount_Montage.TPV_NoWeapon_Dismount_Montage,TPV_NoWeapon_Dismount_Montage,/Script/Engine.AnimMontage,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,141,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Human/Male/Animations/TPV_NoWeapon_Mount_Montage.TPV_NoWeapon_Mount_Montage,TPV_NoWeapon_Mount_Montage,/Script/Engine.AnimMontage,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,141,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Sound/Attenuation/Medium.Medium,Medium,/Script/Engine.SoundAttenuation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,1159,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Sound/Attenuation/Small.Small,Small,/Script/Engine.SoundAttenuation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,1567,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/Sound/Attenuation/Smaller.Smaller,Smaller,/Script/Engine.SoundAttenuation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,2465,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Game/PrimalEarth/VT_Landscape.VT_Landscape,VT_Landscape,/Script/Engine.RuntimeVirtualTexture,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,914,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Game/SplatterDecals/Materials/M_Blood_Splatter_04_Inst.M_Blood_Splatter_04_Inst,M_Blood_Splatter_04_Inst,/Script/Engine.MaterialInstanceConstant,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,184,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Game/Test/Ethan/TestRagdollRecord/BPU_RagdollCapturePresetStruct.BPU_RagdollCapturePresetStruct,BPU_RagdollCapturePresetStruct,/Script/Engine.UserDefinedStruct,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,199,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Niagara/DynamicInputs/Add/Add_Float.Add_Float,Add_Float,/Script/Niagara.NiagaraScript,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,485,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Niagara/DynamicInputs/Lerp/Lerp_Float.Lerp_Float,Lerp_Float,/Script/Niagara.NiagaraScript,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,585,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Niagara/DynamicInputs/Lerp/Lerp_Vector.Lerp_Vector,Lerp_Vector,/Script/Niagara.NiagaraScript,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,340,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Niagara/DynamicInputs/LinearColor/MultiplyLinearColor.MultiplyLinearColor,MultiplyLinearColor,/Script/Niagara.NiagaraScript,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,330,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Niagara/DynamicInputs/Transforms/ConvertPositionToVector.ConvertPositionToVector,ConvertPositionToVector,/Script/Niagara.NiagaraScript,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,521,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Niagara/DynamicInputs/Transforms/ConvertVectorToPosition.ConvertVectorToPosition,ConvertVectorToPosition,/Script/Niagara.NiagaraScript,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,529,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Niagara/DynamicInputs/TypeConversions/MakeCustomIntFromBool.MakeCustomIntFromBool,MakeCustomIntFromBool,/Script/Niagara.NiagaraScript,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,282,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Niagara/DynamicInputs/UniformRange/V2/RandomRangeVector2D.RandomRangeVector2D,RandomRangeVector2D,/Script/Niagara.NiagaraScript,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,450,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Niagara/Enums/ENiagaraMeshOrSprite.ENiagaraMeshOrSprite,ENiagaraMeshOrSprite,/Script/Engine.UserDefinedEnum,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,818,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
/Niagara/Enums/ENiagara_SubUVLookupModeV2.ENiagara_SubUVLookupModeV2,ENiagara_SubUVLookupModeV2,/Script/Engine.UserDefinedEnum,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXTRACTED,HIGH,0,NOT_AVAILABLE,0,818,0,15,0,0,0,,,1,"[""referenced_by_assets"",""cross_domain_references""]"
